mapsize,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapdata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,215,215,215,215,215,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12,13
16,17,17,17,17,17,17,17,156,157,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18
16,17,17,17,17,17,17,17,172,173,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18
16,137,138,17,139,17,17,17,137,138,158,17,17,17,17,17,17,137,138,17,139,17,17,17,137,138,17,17,17,17,17,17,17,17,17,137,138,17,139,17,17,17,137,138,17,17,17,17,17,18
16,153,154,17,139,17,17,17,153,154,174,17,17,17,17,17,17,153,154,17,139,17,17,17,153,154,17,17,17,17,17,17,17,17,17,153,154,17,139,17,17,17,153,154,17,17,17,17,17,18
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,195,196,197,163,163,163,163,163,163,163,163
163,163,163,163,224,225,226,227,163,163,163,163,163,163,163,163,163,163,163,163,224,225,226,227,163,163,163,163,163,163,163,163,163,163,163,163,163,163,224,225,226,227,163,163,163,163,163,163,163,163
163,163,163,163,240,241,242,243,163,163,163,163,163,163,163,163,163,163,163,163,240,241,242,243,163,163,163,163,163,163,163,163,163,163,163,163,163,163,240,241,242,243,163,163,163,163,163,163,163,163
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
