mapsize,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mapdata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
75,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,100100,77
